icio,group,year,total_value,group_total_consumption_share,pc_value,group_size
D77T82,Third 20 percent,2014,10721.742,0.14914914914914915,0.42047695988077965,25499
D85,Fourth 20 percent,2014,25896.09,0.16516516516516516,1.0215823109392876,25349
D85,Highest 20 percent,2014,81925.812,0.5225225225225225,3.224156316410862,25410
D85,Lowest 20 percent,2014,23384.953999999998,0.14914914914914912,0.9219742154234347,25364
D85,Second 20 percent,2014,10515.382,0.06706706706706707,0.4142523636936653,25384
D85,Third 20 percent,2014,15066.815999999999,0.09609609609609608,0.5908787011255343,25499
D86T88,Fourth 20 percent,2014,129650.27399999999,0.23725700011894849,5.11461099057162,25349
D86T88,Highest 20 percent,2014,190257.826,0.34816741726217165,7.487517748917749,25410
D86T88,Lowest 20 percent,2014,45991.938,0.08416418186309943,1.8132762182621038,25364
D86T88,Second 20 percent,2014,79733.246,0.1459099944185706,3.141082808068074,25384
D86T88,Third 20 percent,2014,100821.71600000001,0.18450140633720985,3.953947841091808,25499
D90T93,Fourth 20 percent,2014,45589.960999999996,0.21424357245236023,1.7984914986784486,25349
D90T93,Highest 20 percent,2014,102580.535,0.4820627129396837,4.037014364423455,25410
D90T93,Lowest 20 percent,2014,12932.071,0.060772438262177216,0.5098592887557167,25364
D90T93,Second 20 percent,2014,18489.014,0.08688650579195939,0.7283727544910179,25384
D90T93,Third 20 percent,2014,33203.419,0.15603477055381942,1.3021459272912663,25499
D94T98,Fourth 20 percent,2014,135889.73,0.21241701817501238,5.360753086906782,25349
D94T98,Highest 20 percent,2014,275510.717,0.4306665778230606,10.842609878000788,25410
D94T98,Lowest 20 percent,2014,48308.638,0.07551399826945049,1.9046143352783471,25364
D94T98,Second 20 percent,2014,78632.103,0.12291434276961508,3.097703395839899,25384
D94T98,Third 20 percent,2014,101389.71100000001,0.15848806296286153,3.9762230283540534,25499
D01T02,Fourth 20 percent,2015,54277.618,0.22450446922063758,2.109507112320249,25730
D01T02,Highest 20 percent,2015,75008.105,0.3102504387770084,2.910336592558103,25773
D01T02,Lowest 20 percent,2015,30857.591,0.12763395565521174,1.2019940401994391,25672
D01T02,Second 20 percent,2015,40410.021,0.16714496048444533,1.5808630388858462,25562
D01T02,Third 20 percent,2015,41212.979,0.17046617586269688,1.6036178599221789,25700
D03,Fourth 20 percent,2015,3577.308,0.222,0.1390325689856199,25730
D03,Highest 20 percent,2015,5478.76,0.34,0.21257750358902727,25773
D03,Lowest 20 percent,2015,1998.136,0.124,0.07783328139607354,25672
D03,Second 20 percent,2015,2417.1,0.15,0.09455832876926688,25562
D03,Third 20 percent,2015,2642.696,0.164,0.10282863813229572,25700
D10T12,Fourth 20 percent,2015,82953.864,0.2256290006891115,3.224013369607462,25730
D10T12,Highest 20 percent,2015,119781.038,0.3257964680879059,4.647539595700928,25773
D10T12,Lowest 20 percent,2015,44094.739,0.11993476152258792,1.7176199361171705,25672
D10T12,Second 20 percent,2015,56638.776,0.15405370904885674,2.215741178311556,25562
D10T12,Third 20 percent,2015,64187.619,0.1745860606515379,2.4975727237354084,25700
D13T15,Fourth 20 percent,2015,54087.83,0.21312843947896945,2.1021309755149633,25730
D13T15,Highest 20 percent,2015,110660.18000000001,0.43604691620761765,4.29364761572188,25773
D13T15,Lowest 20 percent,2015,21246.243,0.08371899215370589,0.8276037316921159,25672
D13T15,Second 20 percent,2015,31701.693,0.12491779311411401,1.2401882873014631,25562
D13T15,Third 20 percent,2015,36084.498,0.14218785904559295,1.4040660700389105,25700
D19,Fourth 20 percent,2015,70620.056,0.24924408022132125,2.7446582199766807,25730
D19,Highest 20 percent,2015,88322.972,0.3117241640045359,3.4269573584759243,25773
D19,Lowest 20 percent,2015,25932.356,0.09152479600401141,1.0101416329074477,25672
D19,Second 20 percent,2015,41559.28399999999,0.14667795668749783,1.6258228620608712,25562
D19,Third 20 percent,2015,56902.276,0.20082900308263368,2.2140963424124513,25700
D20,Fourth 20 percent,2015,3995.4,0.19980019980019978,0.1552817722502915,25730
D20,Highest 20 percent,2015,6412.617000000001,0.3206793206793207,0.24881143056687235,25773
D20,Lowest 20 percent,2015,2477.148,0.12387612387612387,0.09649220941103148,25672
D20,Second 20 percent,2015,3416.067,0.17082917082917082,0.13363848681636806,25562
D20,Third 20 percent,2015,3695.745,0.18481518481518477,0.1438033073929961,25700
D21,Fourth 20 percent,2015,12317.452000000001,0.2257742257742258,0.47871947143412363,25730
D21,Highest 20 percent,2015,15860.082000000002,0.29070929070929075,0.6153758584565243,25773
D21,Lowest 20 percent,2015,5777.2119999999995,0.10589410589410589,0.2250394203801807,25672
D21,Second 20 percent,2015,10028.367999999999,0.18381618381618378,0.392315468273218,25562
D21,Third 20 percent,2015,10573.387999999999,0.1938061938061938,0.4114158754863813,25700
D22,Fourth 20 percent,2015,10461.306,0.22222222222222224,0.40658010104935877,25730
D22,Highest 20 percent,2015,16445.927,0.34934934934934936,0.6381068172118108,25773
D22,Lowest 20 percent,2015,5513.391,0.11711711711711711,0.2147628155188532,25672
D22,Second 20 percent,2015,7021.327000000001,0.14914914914914917,0.2746783115562163,25562
D22,Third 20 percent,2015,7633.9259999999995,0.16216216216216214,0.2970399221789883,25700
D26,Fourth 20 percent,2015,7963.168,0.23316210836992735,0.3094896230081617,25730
D26,Highest 20 percent,2015,12728.622,0.37269493022925565,0.49387428704458153,25773
D26,Lowest 20 percent,2015,3437.887,0.10066156851865544,0.1339158226861951,25672
D26,Second 20 percent,2015,4917.171,0.14397510608534997,0.19236253031844144,25562
D26,Third 20 percent,2015,5106.076999999999,0.1495062867968117,0.1986800389105058,25700
D27,Fourth 20 percent,2015,33416.092,0.24453206770627633,1.2987210260396422,25730
D27,Highest 20 percent,2015,54016.402,0.39528088655948884,2.0958523260776785,25773
D27,Lowest 20 percent,2015,10812.278,0.07912201989254405,0.4211700685571829,25672
D27,Second 20 percent,2015,15260.398000000001,0.11167244443068701,0.596995462013927,25562
D27,Third 20 percent,2015,23148.04,0.16939258141100383,0.9007019455252918,25700
D29T30,Fourth 20 percent,2015,128561.934,0.25043365999357103,4.996577302759425,25730
D29T30,Highest 20 percent,2015,202313.682,0.39409920396838033,7.849830520311954,25773
D29T30,Lowest 20 percent,2015,29290.554,0.057056862892707665,1.1409533343720786,25672
D29T30,Second 20 percent,2015,57726.636,0.11244924747784704,2.2582988811517097,25562
D29T30,Third 20 percent,2015,95464.44,0.18596102566749395,3.7145696498054477,25700
D31T33,Fourth 20 percent,2015,14256.268,0.221,0.5540718227749708,25730
D31T33,Highest 20 percent,2015,28448.028000000002,0.44100000000000006,1.1037918752182518,25773
D31T33,Lowest 20 percent,2015,4064.0039999999995,0.06299999999999999,0.1583049236522281,25672
D31T33,Second 20 percent,2015,7418.42,0.115,0.2902128158985995,25562
D31T33,Third 20 percent,2015,10321.28,0.16,0.4016062256809339,25700
D35,Fourth 20 percent,2015,53020.583000000006,0.21960286670621604,2.0606522736105717,25730
D35,Highest 20 percent,2015,67006.885,0.2775319168982684,2.599886897140418,25773
D35,Lowest 20 percent,2015,32720.270000000004,0.13552218185532586,1.2745508725459647,25672
D35,Second 20 percent,2015,41981.356999999996,0.17388013906631444,1.64233459823175,25562
D35,Third 20 percent,2015,46709.388000000006,0.19346289547387524,1.8174859143968873,25700
D45T47,Fourth 20 percent,2015,24819.795,0.23076923076923073,0.9646247570928876,25730
D45T47,Highest 20 percent,2015,37283.41500000001,0.3466533466533467,1.4466074962169715,25773
D45T47,Lowest 20 percent,2015,9132.825,0.08491508491508491,0.3557504284823933,25672
D45T47,Second 20 percent,2015,15042.3,0.13986013986013984,0.588463344026289,25562
D45T47,Third 20 percent,2015,21274.11,0.1978021978021978,0.8277863813229572,25700
D53,Fourth 20 percent,2015,3498.56,0.208,0.1359720171006607,25730
D53,Highest 20 percent,2015,5701.98,0.33899999999999997,0.22123850541264112,25773
D53,Lowest 20 percent,2015,1698.82,0.10099999999999999,0.06617404175755687,25672
D53,Second 20 percent,2015,2825.76,0.168,0.11054534074016119,25562
D53,Third 20 percent,2015,3094.88,0.184,0.12042334630350195,25700
D58T60,Fourth 20 percent,2015,34345.159999999996,0.22310920538966184,1.334829382044306,25730
D58T60,Highest 20 percent,2015,47145.315,0.30626014749954017,1.8292521243161448,25773
D58T60,Lowest 20 percent,2015,18052.09,0.11726797765748248,0.7031820660641944,25672
D58T60,Second 20 percent,2015,25067.19,0.1628386894180047,0.9806427509584539,25562
D58T60,Third 20 percent,2015,29329.030000000002,0.1905239800353108,1.141207392996109,25700
D61,Fourth 20 percent,2015,42043.86,0.243,1.6340404197434901,25730
D61,Highest 20 percent,2015,52425.06,0.303,2.034107787219183,25773
D61,Lowest 20 percent,2015,17648.039999999997,0.10199999999999998,0.6874431287005297,25672
D61,Second 20 percent,2015,26645.08,0.154,1.042370706517487,25562
D61,Third 20 percent,2015,34257.96,0.19799999999999998,1.3329945525291829,25700
D64T66,Fourth 20 percent,2015,330253.09099999996,0.24493029079949336,12.83533194714341,25730
D64T66,Highest 20 percent,2015,696639.8709999999,0.51665892261566,27.0298324215264,25773
D64T66,Lowest 20 percent,2015,47003.958,0.03486021301665023,1.8309425833593018,25672
D64T66,Second 20 percent,2015,92585.285,0.06866533999769278,3.621989085361083,25562
D64T66,Third 20 percent,2015,181873.239,0.13488523357050355,7.076779727626459,25700
D68,Fourth 20 percent,2015,165403.983,0.1996790204445762,6.428448620287602,25730
D68,Highest 20 percent,2015,243152.98099999997,0.2935391771325037,9.434407364295968,25773
D68,Lowest 20 percent,2015,125663.67399999998,0.15170371882632688,4.89497016204425,25672
D68,Second 20 percent,2015,139523.23200000002,0.16843525645341534,5.45822830764416,25562
D68,Third 20 percent,2015,154605.461,0.18664282714317784,6.015776692607004,25700
D77T82,Fourth 20 percent,2015,18117.516,0.226,0.7041397590361446,25730
D77T82,Highest 20 percent,2015,35192.873999999996,0.43899999999999995,1.365493888953556,25773
D77T82,Lowest 20 percent,2015,5451.288,0.06799999999999999,0.21234372078529135,25672
D77T82,Second 20 percent,2015,8257.098,0.103,0.3230223769658086,25562
D77T82,Third 20 percent,2015,13147.223999999998,0.16399999999999998,0.5115651361867704,25700
D85,Fourth 20 percent,2015,25325.55,0.14985014985014986,0.9842809949475321,25730
D85,Highest 20 percent,2015,97418.94900000001,0.5764235764235764,3.7798839483180076,25773
D85,Lowest 20 percent,2015,17727.885,0.10489510489510488,0.6905533265814895,25672
D85,Second 20 percent,2015,12662.775,0.07492507492507493,0.4953749706595728,25562
D85,Third 20 percent,2015,15870.678,0.0939060939060939,0.6175361089494164,25700
D86T88,Fourth 20 percent,2015,141048.35,0.2467150136963855,5.481863583365721,25730
D86T88,Highest 20 percent,2015,193124.01799999998,0.337803276294767,7.493268847243239,25773
D86T88,Lowest 20 percent,2015,49485.310999999994,0.08655733428384589,1.9275985899033965,25672
D86T88,Second 20 percent,2015,86484.811,0.15127508638274967,3.3833350676785856,25562
D86T88,Third 20 percent,2015,101563.09,0.17764928934225202,3.9518712062256807,25700
D90T93,Fourth 20 percent,2015,47540.030999999995,0.2107957823365319,1.847649863972017,25730
D90T93,Highest 20 percent,2015,110651.28,0.49063542121246506,4.293302293097428,25773
D90T93,Lowest 20 percent,2015,15482.809000000001,0.06865184492458781,0.603101004985977,25672
D90T93,Second 20 percent,2015,21476.093,0.09522648029966822,0.8401569908457868,25562
D90T93,Third 20 percent,2015,30376.268,0.134690471226747,1.181955953307393,25700
D94T98,Fourth 20 percent,2015,150594.674,0.2157104145064603,5.852882782743879,25730
D94T98,Highest 20 percent,2015,302178.725,0.4328380034527893,11.724623637139642,25773
D94T98,Lowest 20 percent,2015,57084.802,0.08176774101213709,2.2236211436584608,25672
D94T98,Second 20 percent,2015,83425.606,0.11949806439179013,3.2636572255692045,25562
D94T98,Third 20 percent,2015,104849.727,0.15018577663682317,4.079755914396888,25700
D01T02,Fourth 20 percent,2016,56153.422,0.23029789606471127,2.1680857915057916,25900
D01T02,Highest 20 percent,2016,74362.901,0.30497909184534494,2.8775985217862394,25842
D01T02,Lowest 20 percent,2016,30149.688000000002,0.12365069600580127,1.1648001854427446,25884
D01T02,Second 20 percent,2016,38426.331,0.1575950826787759,1.4768565663553557,26019
D01T02,Third 20 percent,2016,44737.163,0.1834772334053666,1.72697019880332,25905
D03,Fourth 20 percent,2016,3728.49,0.22199999999999998,0.14395714285714284,25900
D03,Highest 20 percent,2016,5979.02,0.35600000000000004,0.23136831514588657,25842
D03,Lowest 20 percent,2016,2200.145,0.131,0.08500019316952558,25884
D03,Second 20 percent,2016,2065.785,0.123,0.07939524962527383,26019
D03,Third 20 percent,2016,2821.56,0.168,0.1089195136074117,25905
D10T12,Fourth 20 percent,2016,87356.41,0.23617028734299766,3.372834362934363,25900
D10T12,Highest 20 percent,2016,116047.878,0.31373840446059004,4.4906693754353375,25842
D10T12,Lowest 20 percent,2016,44325.786,0.11983589545774857,1.7124782104775151,25884
D10T12,Second 20 percent,2016,55537.571,0.15014724278850441,2.1345005957185137,26019
D10T12,Third 20 percent,2016,66619.73999999999,0.18010816995015927,2.571694267515923,25905
D13T15,Fourth 20 percent,2016,54435.659,0.21879042421673564,2.1017628957528958,25900
D13T15,Highest 20 percent,2016,96549.322,0.3880556882432195,3.736139695070041,25842
D13T15,Lowest 20 percent,2016,23430.043,0.09417115805259853,0.9051940581053933,25884
D13T15,Second 20 percent,2016,32437.126,0.13037286014874377,1.2466707406126292,26019
D13T15,Third 20 percent,2016,41950.598999999995,0.1686098693387025,1.6194016213086275,25905
D19,Fourth 20 percent,2016,65345.871,0.25320136984745617,2.5230066023166025,25900
D19,Highest 20 percent,2016,78205.505,0.30302972005089784,3.026294597941336,25842
D19,Lowest 20 percent,2016,24460.366,0.09477872256336047,0.9449994591253285,25884
D19,Second 20 percent,2016,38509.951,0.14921788013137685,1.4800703716514856,26019
D19,Third 20 percent,2016,51556.97,0.19977230740690874,1.9902323875699672,25905
D20,Fourth 20 percent,2016,4161.303000000001,0.20100000000000004,0.16066806949806953,25900
D20,Highest 20 percent,2016,6128.088000000001,0.29600000000000004,0.23713675412119808,25842
D20,Lowest 20 percent,2016,2774.202,0.134,0.10717825683820122,25884
D20,Second 20 percent,2016,3705.8369999999995,0.17899999999999996,0.1424281102271417,26019
D20,Third 20 percent,2016,3933.57,0.19,0.1518459756803706,25905
D21,Fourth 20 percent,2016,13183.5,0.22,0.509015444015444,25900
D21,Highest 20 percent,2016,17318.325,0.28900000000000003,0.6701619456698398,25842
D21,Lowest 20 percent,2016,7131.075,0.119,0.2755012749188688,25884
D21,Second 20 percent,2016,10666.65,0.178,0.40995618586417615,26019
D21,Third 20 percent,2016,11625.45,0.194,0.4487724377533295,25905
D22,Fourth 20 percent,2016,10066.346,0.2142142142142142,0.3886620077220077,25900
D22,Highest 20 percent,2016,16134.377,0.3433433433433433,0.6243470706601656,25842
D22,Lowest 20 percent,2016,4892.0560000000005,0.1041041041041041,0.18899922732189772,25884
D22,Second 20 percent,2016,6914.732999999999,0.14714714714714713,0.26575706214689265,26019
D22,Third 20 percent,2016,8984.449,0.19119119119119118,0.3468229685388921,25905
D26,Fourth 20 percent,2016,8690.081999999999,0.2450395330475975,0.3355244015444015,25900
D26,Highest 20 percent,2016,12581.43,0.35476624182269345,0.48685976317622476,25842
D26,Lowest 20 percent,2016,3353.134,0.09455036092939319,0.1295446607943131,25884
D26,Second 20 percent,2016,4757.662,0.13415469208211145,0.18285337637880011,26019
D26,Third 20 percent,2016,6081.692,0.17148917211820439,0.23476904072572863,25905
D27,Fourth 20 percent,2016,30633.756,0.2096554545161003,1.182770501930502,25900
D27,Highest 20 percent,2016,63189.55,0.43246521340438454,2.445226762634471,25842
D27,Lowest 20 percent,2016,10041.308,0.06872206570673717,0.38793494050378613,25884
D27,Second 20 percent,2016,16617.932,0.11373205709994058,0.6386844997886161,26019
D27,Third 20 percent,2016,25632.212,0.17542520927283745,0.9894696776684038,25905
D29T30,Fourth 20 percent,2016,113394.11099999999,0.24099233376963072,4.378151003861004,25900
D29T30,Highest 20 percent,2016,166085.478,0.35297535820413695,6.426959136289761,25842
D29T30,Lowest 20 percent,2016,34538.384,0.07340315728381762,1.334352650285891,25884
D29T30,Second 20 percent,2016,64856.501000000004,0.13783713632291178,2.4926592490103388,26019
D29T30,Third 20 percent,2016,91655.477,0.19479201441950292,3.538138467477321,25905
D31T33,Fourth 20 percent,2016,13163.865,0.221,0.5082573359073359,25900
D31T33,Highest 20 percent,2016,25434.255,0.427,0.9842216159739958,25842
D31T33,Lowest 20 percent,2016,4169.55,0.07,0.16108599907278628,25884
D31T33,Second 20 percent,2016,8160.405,0.13699999999999998,0.313632537760867,26019
D31T33,Third 20 percent,2016,8636.925,0.145,0.3334076433121019,25905
D35,Fourth 20 percent,2016,50510.507999999994,0.21684559038451665,1.9502126640926638,25900
D35,Highest 20 percent,2016,63429.118,0.2723062009251456,2.4544972525346336,25842
D35,Lowest 20 percent,2016,31882.1,0.13687236717552315,1.2317300262710553,25884
D35,Second 20 percent,2016,41529.413,0.17828904196147508,1.5961187209347016,26019
D35,Third 20 percent,2016,45581.92599999999,0.19568679955333945,1.7595802354757766,25905
D45T47,Fourth 20 percent,2016,26065.971,0.23676323676323677,1.0064081467181467,25900
D45T47,Highest 20 percent,2016,37504.203,0.34065934065934067,1.4512887160436498,25842
D45T47,Lowest 20 percent,2016,10008.453,0.0909090909090909,0.3866656235512285,25884
D45T47,Second 20 percent,2016,15067.670999999998,0.13686313686313684,0.5791026173181136,26019
D45T47,Third 20 percent,2016,21446.685,0.19480519480519481,0.827897510133179,25905
D53,Fourth 20 percent,2016,3481.94,0.1961961961961962,0.13443783783783783,25900
D53,Highest 20 percent,2016,6288.81,0.35435435435435436,0.24335616438356167,25842
D53,Lowest 20 percent,2016,2042.975,0.1151151151151151,0.07892810230258074,25884
D53,Second 20 percent,2016,2735.81,0.15415415415415415,0.10514662362119989,26019
D53,Third 20 percent,2016,3197.7,0.18018018018018017,0.12343949044585986,25905
D58T60,Fourth 20 percent,2016,35288.722,0.2264725226063574,1.362498918918919,25900
D58T60,Highest 20 percent,2016,47948.73299999999,0.30772070800094975,1.8554575110285578,25842
D58T60,Lowest 20 percent,2016,17827.577,0.11441208710105957,0.6887489182506569,25884
D58T60,Second 20 percent,2016,25560.594,0.1640402903368652,0.9823818747838119,26019
D58T60,Third 20 percent,2016,29193.374,0.18735439195476802,1.1269397413626714,25905
D61,Fourth 20 percent,2016,45419.815,0.24500000000000002,1.753660810810811,25900
D61,Highest 20 percent,2016,55986.873999999996,0.302,2.1665070041018497,25842
D61,Lowest 20 percent,2016,18538.7,0.1,0.7162223767578427,25884
D61,Second 20 percent,2016,28549.598,0.154,1.0972596179714824,26019
D61,Third 20 percent,2016,36892.013,0.19899999999999998,1.4241271183169273,25905
D64T66,Fourth 20 percent,2016,357579.6819999999,0.24857293078125361,13.806165328185324,25900
D64T66,Highest 20 percent,2016,744683.8759999999,0.5176699428992269,28.816805046049065,25842
D64T66,Lowest 20 percent,2016,49813.265,0.03462788826137288,1.9244809534847782,25884
D64T66,Second 20 percent,2016,94141.874,0.0654430962031548,3.618197240478112,26019
D64T66,Third 20 percent,2016,192311.56,0.13368614185499195,7.423723605481567,25905
D68,Fourth 20 percent,2016,176269.118,0.2001180905860782,6.805757451737451,25900
D68,Highest 20 percent,2016,255957.306,0.2905879823388947,9.904701880659392,25842
D68,Lowest 20 percent,2016,133520.348,0.15158546998657296,5.158412455571009,25884
D68,Second 20 percent,2016,152776.352,0.17344678521025206,5.871722664206926,26019
D68,Third 20 percent,2016,162302.38,0.18426167187820214,6.26529164254005,25905
D77T82,Fourth 20 percent,2016,18721.872,0.21921921921921922,0.7228522007722008,25900
D77T82,Highest 20 percent,2016,38897.04,0.45545545545545546,1.5051869050383098,25842
D77T82,Lowest 20 percent,2016,5043.792,0.05905905905905906,0.19486138154844693,25884
D77T82,Second 20 percent,2016,9318.192000000001,0.10910910910910912,0.3581302894038972,26019
D77T82,Third 20 percent,2016,13421.615999999998,0.15715715715715714,0.5181090909090909,25905
D85,Fourth 20 percent,2016,25647.221,0.14900000000000002,0.9902401930501931,25900
D85,Highest 20 percent,2016,93121.789,0.541,3.603505494930733,25842
D85,Lowest 20 percent,2016,17557.158,0.102,0.6783015762633287,25884
D85,Second 20 percent,2016,19794.835,0.11499999999999999,0.7607838502632691,26019
D85,Third 20 percent,2016,16007.997000000001,0.09300000000000001,0.6179500868558194,25905
D86T88,Fourth 20 percent,2016,143473.398,0.2351934300232858,5.5395134362934355,25900
D86T88,Highest 20 percent,2016,209143.24399999998,0.3428448591045219,8.0931523875861,25842
D86T88,Lowest 20 percent,2016,55555.90200000001,0.0910718177136749,2.146341446453408,25884
D86T88,Second 20 percent,2016,91112.761,0.14935955429508868,3.50177796994504,26019
D86T88,Third 20 percent,2016,110737.679,0.18153033886342881,4.274760818374832,25905
D90T93,Fourth 20 percent,2016,55944.905999999995,0.23628114901479505,2.1600349806949803,25900
D90T93,Highest 20 percent,2016,110278.01000000001,0.46575491455585005,4.267394551505302,25842
D90T93,Lowest 20 percent,2016,13500.850999999999,0.05702032258231955,0.521590596507495,25884
D90T93,Second 20 percent,2016,23092.765,0.09753140077004765,0.8875346861908605,26019
D90T93,Third 20 percent,2016,33956.085,0.1434122130769877,1.3107927041111753,25905
D94T98,Fourth 20 percent,2016,155597.14599999998,0.20476116040546458,6.007611814671814,25900
D94T98,Highest 20 percent,2016,331624.704,0.43640812801385653,12.832780125377294,25842
D94T98,Lowest 20 percent,2016,54645.824,0.07191225945463542,2.111181579354041,25884
D94T98,Second 20 percent,2016,102036.092,0.13427642561746436,3.9215992928244745,26019
D94T98,Third 20 percent,2016,115992.035,0.15264202650857916,4.47759254970083,25905
D01T02,Fourth 20 percent,2017,59207.315,0.22596326332495112,2.2684795019157087,26100
D01T02,Highest 20 percent,2017,80190.352,0.30604450860669025,3.093644226688785,25921
D01T02,Lowest 20 percent,2017,31221.339,0.11915547337038618,1.2016988953465995,25981
D01T02,Second 20 percent,2017,43431.987,0.16575711151919073,1.671232376481453,25988
D01T02,Third 20 percent,2017,47970.869,0.18307964317878178,1.8441822620329078,26012
D03,Fourth 20 percent,2017,3924.072,0.216,0.15034758620689656,26100
D03,Highest 20 percent,2017,6104.112000000001,0.3360000000000001,0.2354890629219552,25921
D03,Lowest 20 percent,2017,1798.5330000000001,0.099,0.06922493360532697,25981
D03,Second 20 percent,2017,2979.388,0.164,0.11464475911959365,25988
D03,Third 20 percent,2017,3360.895,0.185,0.1292055589727818,26012
D10T12,Fourth 20 percent,2017,91108.045,0.2267824392587938,3.49072969348659,26100
D10T12,Highest 20 percent,2017,126620.757,0.3151792372809118,4.884871609891594,25921
D10T12,Lowest 20 percent,2017,45458.509,0.11315347131076987,1.74968280666641,25981
D10T12,Second 20 percent,2017,64578.31,0.16074570214969003,2.4849280437124825,25988
D10T12,Third 20 percent,2017,73976.442,0.1841391499998346,2.843935183761341,26012
D13T15,Fourth 20 percent,2017,57300.08,0.2229531747197896,2.1954053639846745,26100
D13T15,Highest 20 percent,2017,101653.43100000001,0.395530951485741,3.9216631688592267,25921
D13T15,Lowest 20 percent,2017,24891.369999999995,0.09685169662284814,0.9580605057542049,25981
D13T15,Second 20 percent,2017,35025.573,0.13628362642303019,1.3477594659073417,25988
D13T15,Third 20 percent,2017,38134.543,0.14838055074859108,1.466036560049208,26012
D19,Fourth 20 percent,2017,67841.558,0.2529389760257238,2.599293409961686,26100
D19,Highest 20 percent,2017,81623.59300000001,0.30432361286514725,3.148936885151036,25921
D19,Lowest 20 percent,2017,25371.233000000004,0.09459354833109894,0.9765302721219354,25981
D19,Second 20 percent,2017,40983.869999999995,0.15280336149372303,1.577030552562721,25988
D19,Third 20 percent,2017,52392.89000000001,0.19534050128430694,2.0141815316008,26012
D20,Fourth 20 percent,2017,5385.276,0.23376623376623376,0.20633241379310344,26100
D20,Highest 20 percent,2017,6489.947999999999,0.2817182817182817,0.25037413680027776,25921
D20,Lowest 20 percent,2017,2922.778,0.12687312687312688,0.11249674762326314,25981
D20,Second 20 percent,2017,4142.52,0.17982017982017984,0.15940126212097894,25988
D20,Third 20 percent,2017,4096.492,0.17782217782217782,0.15748469936952178,26012
D21,Fourth 20 percent,2017,13123.968,0.20800000000000002,0.5028340229885058,26100
D21,Highest 20 percent,2017,17035.92,0.26999999999999996,0.6572246441109525,25921
D21,Lowest 20 percent,2017,7760.808000000001,0.12300000000000001,0.2987109041222432,25981
D21,Second 20 percent,2017,12240.624,0.194,0.471010620286286,25988
D21,Third 20 percent,2017,12934.68,0.20500000000000002,0.49725818852837156,26012
D22,Fourth 20 percent,2017,11544.624000000002,0.20800000000000002,0.4423227586206897,26100
D22,Highest 20 percent,2017,19204.038,0.34600000000000003,0.7408679449095328,25921
D22,Lowest 20 percent,2017,5827.815,0.105,0.2243106500904507,25981
D22,Second 20 percent,2017,8436.456,0.152,0.32462890564876096,25988
D22,Third 20 percent,2017,10490.067,0.18899999999999997,0.4032779870828848,26012
D26,Fourth 20 percent,2017,8435.143,0.22618569168476657,0.32318555555555556,26100
D26,Highest 20 percent,2017,13335.284,0.35758142278711824,0.5144587014389876,25921
D26,Lowest 20 percent,2017,4206.73,0.11280213444882417,0.1619156306531696,25981
D26,Second 20 percent,2017,5078.092,0.1361674308851527,0.19540141603817146,25988
D26,Third 20 percent,2017,6237.751,0.1672633201941383,0.2398028217745656,26012
D27,Fourth 20 percent,2017,40315.554000000004,0.25938745126298046,1.5446572413793105,26100
D27,Highest 20 percent,2017,57893.576,0.3724832138767002,2.2334622892635316,25921
D27,Lowest 20 percent,2017,11800.485999999999,0.07592350057261976,0.4541967591701628,25981
D27,Second 20 percent,2017,16902.77,0.10875123853151983,0.6504067261813145,25988
D27,Third 20 percent,2017,28513.613999999998,0.18345459575617978,1.096171536214055,26012
D29T30,Fourth 20 percent,2017,117798.764,0.22341473797713832,4.513362605363985,26100
D29T30,Highest 20 percent,2017,214806.139,0.4073969507911454,8.28695416843486,25921
D29T30,Lowest 20 percent,2017,31961.805,0.060618108771934055,1.230199184019091,25981
D29T30,Second 20 percent,2017,71257.642,0.13514579334889054,2.741944051100508,25988
D29T30,Third 20 percent,2017,91440.615,0.17342440911089174,3.5153242734122716,26012
D31T33,Fourth 20 percent,2017,15077.25,0.225,0.5776724137931034,26100
D31T33,Highest 20 percent,2017,28479.25,0.425,1.0986941090235716,25921
D31T33,Lowest 20 percent,2017,5092.76,0.076,0.196018628998114,25981
D31T33,Second 20 percent,2017,8108.21,0.121,0.31199822995228566,25988
D31T33,Third 20 percent,2017,10252.53,0.153,0.3941461633092419,26012
D35,Fourth 20 percent,2017,51079.594,0.21826834229260494,1.9570725670498084,26100
D35,Highest 20 percent,2017,62851.17600000001,0.26856951910504145,2.424720342579376,25921
D35,Lowest 20 percent,2017,32156.111999999997,0.13740636350428592,1.2376779954582193,25981
D35,Second 20 percent,2017,42007.850000000006,0.1795038500653785,1.6164325842696632,25988
D35,Third 20 percent,2017,45927.268,0.1962519250326892,1.7656184837767184,26012
D45T47,Fourth 20 percent,2017,27160.818,0.219,1.040644367816092,26100
D45T47,Highest 20 percent,2017,51469.13,0.415,1.9856151383048493,25921
D45T47,Lowest 20 percent,2017,9549.694,0.077,0.3675645279242523,25981
D45T47,Second 20 percent,2017,14758.618,0.11900000000000001,0.5679012621209789,25988
D45T47,Third 20 percent,2017,21083.74,0.17,0.8105389820083039,26012
D53,Fourth 20 percent,2017,3930.112,0.202,0.15057900383141762,26100
D53,Highest 20 percent,2017,6517.76,0.335,0.2514470892326685,25921
D53,Lowest 20 percent,2017,2237.44,0.115,0.08611831723182325,25981
D53,Second 20 percent,2017,3132.416,0.161,0.12053316915499462,25988
